experiment,calibrator,position,operating_point,threshold,auc,pr_auc,brier,log_loss,ece_fixed,ece_adaptive,calibration_slope,calibration_intercept,sensitivity,specificity,tn,fp,fn,tp
augment_manh,beta,pre_ensemble,A_raw_oof_threshold,0.7969589332739512,0.9579419813902573,0.9516034913896783,0.2195571371141764,1.1215778175017186,0.26117386710476725,0.26117528776590887,0.6312256963454353,-3.875705249597547,0.9950738916256158,0.6533333333333333,147,78,1,202
augment_manh,beta,pre_ensemble,B_calibrated_oof_threshold,0.8827401099146968,0.9579419813902573,0.9516034913896783,0.2195571371141764,1.1215778175017186,0.26117386710476725,0.26117528776590887,0.6312256963454353,-3.875705249597547,0.9950738916256158,0.6666666666666666,150,75,1,202
augment_manh,beta,pre_ensemble,C_calibrated_half,0.5,0.9579419813902573,0.9516034913896783,0.2195571371141764,1.1215778175017186,0.26117386710476725,0.26117528776590887,0.6312256963454353,-3.875705249597547,0.9950738916256158,0.52,117,108,1,202
augment_manh,isotonic,post_ensemble,A_raw_oof_threshold,0.7969589332739512,0.8966502463054187,0.8163728947741221,0.2263712687191782,2.0360570925158314,0.270542620874931,0.27054267367866935,0.30882381989536034,-3.44397863407913,0.9950738916256158,0.6755555555555556,152,73,1,202
augment_manh,isotonic,post_ensemble,B_calibrated_oof_threshold,0.854700788034188,0.8966502463054187,0.8163728947741221,0.2263712687191782,2.0360570925158314,0.270542620874931,0.27054267367866935,0.30882381989536034,-3.44397863407913,0.9950738916256158,0.6755555555555556,152,73,1,202
augment_manh,isotonic,post_ensemble,C_calibrated_half,0.5,0.8966502463054187,0.8163728947741221,0.2263712687191782,2.0360570925158314,0.270542620874931,0.27054267367866935,0.30882381989536034,-3.44397863407913,0.9950738916256158,0.39111111111111113,88,137,1,202
augment_manh,isotonic,pre_ensemble,A_raw_oof_threshold,0.7969589332739512,0.9104324028461959,0.8416207434181449,0.21985756520870953,1.8414478489727546,0.2616949948657088,0.2613981476102788,0.28081643753038854,-2.8107294072869675,0.9950738916256158,0.6444444444444445,145,80,1,202
augment_manh,isotonic,pre_ensemble,B_calibrated_oof_threshold,0.854700788034188,0.9104324028461959,0.8416207434181449,0.21985756520870953,1.8414478489727546,0.2616949948657088,0.2613981476102788,0.28081643753038854,-2.8107294072869675,0.9950738916256158,0.6666666666666666,150,75,1,202
augment_manh,isotonic,pre_ensemble,C_calibrated_half,0.5,0.9104324028461959,0.8416207434181449,0.21985756520870953,1.8414478489727546,0.2616949948657088,0.2613981476102788,0.28081643753038854,-2.8107294072869675,0.9950738916256158,0.5066666666666667,114,111,1,202
stretch_manh,raw,post_ensemble,A_raw_oof_threshold,0.4133181273937225,0.9778653530377668,0.9647878799515699,0.08593028538054533,0.337603751951751,0.1176923068046532,0.12072561057164731,0.8016854733978349,-2.0714887193245373,0.9950738916256158,0.7688888888888888,173,52,1,202
stretch_manh,raw,post_ensemble,B_calibrated_oof_threshold,0.4133181273937225,0.9778653530377668,0.9647878799515699,0.08593028538054533,0.337603751951751,0.1176923068046532,0.12072561057164731,0.8016854733978349,-2.0714887193245373,0.9950738916256158,0.7688888888888888,173,52,1,202
stretch_manh,raw,post_ensemble,C_calibrated_half,0.5,0.9778653530377668,0.9647878799515699,0.08593028538054533,0.337603751951751,0.1176923068046532,0.12072561057164731,0.8016854733978349,-2.0714887193245373,0.9950738916256158,0.8,180,45,1,202
stretch_manh,raw,pre_ensemble,A_raw_oof_threshold,0.4133181273937225,0.9778653530377668,0.9647878799515699,0.08593028538054533,0.337603751951751,0.1176923068046532,0.12072561057164731,0.8016854733978349,-2.0714887193245373,0.9950738916256158,0.7688888888888888,173,52,1,202
stretch_manh,raw,pre_ensemble,B_calibrated_oof_threshold,0.4133181273937225,0.9778653530377668,0.9647878799515699,0.08593028538054533,0.337603751951751,0.1176923068046532,0.12072561057164731,0.8016854733978349,-2.0714887193245373,0.9950738916256158,0.7688888888888888,173,52,1,202
stretch_manh,raw,pre_ensemble,C_calibrated_half,0.5,0.9778653530377668,0.9647878799515699,0.08593028538054533,0.337603751951751,0.1176923068046532,0.12072561057164731,0.8016854733978349,-2.0714887193245373,0.9950738916256158,0.8,180,45,1,202
stretch_manh,temperature,post_ensemble,A_raw_oof_threshold,0.4133181273937225,0.9778653530377668,0.9647878799515699,0.08525551487086516,0.31585870392283166,0.1196500611392787,0.12152146524916713,0.9312275646384229,-2.07149984672693,0.9950738916256158,0.76,171,54,1,202
stretch_manh,temperature,post_ensemble,B_calibrated_oof_threshold,0.42140707337979266,0.9778653530377668,0.9647878799515699,0.08525551487086516,0.31585870392283166,0.1196500611392787,0.12152146524916713,0.9312275646384229,-2.07149984672693,0.9950738916256158,0.7688888888888888,173,52,1,202
stretch_manh,temperature,post_ensemble,C_calibrated_half,0.5,0.9778653530377668,0.9647878799515699,0.08525551487086516,0.31585870392283166,0.1196500611392787,0.12152146524916713,0.9312275646384229,-2.07149984672693,0.9950738916256158,0.8,180,45,1,202
stretch_manh,temperature,pre_ensemble,A_raw_oof_threshold,0.4133181273937225,0.9781718664477285,0.9649672819069743,0.08593367424214439,0.3208566203329897,0.11980876010082635,0.12217076023635327,0.920832290329624,-2.1267590217765253,0.9950738916256158,0.7555555555555555,170,55,1,202
stretch_manh,temperature,pre_ensemble,B_calibrated_oof_threshold,0.42140707337979266,0.9781718664477285,0.9649672819069743,0.08593367424214439,0.3208566203329897,0.11980876010082635,0.12217076023635327,0.920832290329624,-2.1267590217765253,0.9950738916256158,0.7688888888888888,173,52,1,202
stretch_manh,temperature,pre_ensemble,C_calibrated_half,0.5,0.9781718664477285,0.9649672819069743,0.08593367424214439,0.3208566203329897,0.11980876010082635,0.12217076023635327,0.920832290329624,-2.1267590217765253,0.9950738916256158,0.7955555555555556,179,46,1,202
stretch_manh,intercept,post_ensemble,A_raw_oof_threshold,0.4133181273937225,0.9778653530377668,0.9647878799515699,0.16337096279776267,0.617921812676075,0.21194823231354287,0.21196798259963096,0.8016849905179002,-3.4399660477054583,0.9950738916256158,0.5377777777777778,121,104,1,202
stretch_manh,intercept,post_ensemble,B_calibrated_oof_threshold,0.7749335920894975,0.9778653530377668,0.9647878799515699,0.16337096279776267,0.617921812676075,0.21194823231354287,0.21196798259963096,0.8016849905179002,-3.4399660477054583,0.9950738916256158,0.7466666666666667,168,57,1,202
stretch_manh,intercept,post_ensemble,C_calibrated_half,0.5,0.9778653530377668,0.9647878799515699,0.16337096279776267,0.617921812676075,0.21194823231354287,0.21196798259963096,0.8016849905179002,-3.4399660477054583,0.9950738916256158,0.5866666666666667,132,93,1,202
stretch_manh,intercept,pre_ensemble,A_raw_oof_threshold,0.4133181273937225,0.9776902025177887,0.9647228419172048,0.1390745039271395,0.5556487212114043,0.18699017497315185,0.1870107409555791,0.7516807962925388,-3.136372404896835,0.9950738916256158,0.6088888888888889,137,88,1,202
stretch_manh,intercept,pre_ensemble,B_calibrated_oof_threshold,0.7749335920894975,0.9776902025177887,0.9647228419172048,0.1390745039271395,0.5556487212114043,0.18699017497315185,0.1870107409555791,0.7516807962925388,-3.136372404896835,0.9950738916256158,0.8088888888888889,182,43,1,202
stretch_manh,intercept,pre_ensemble,C_calibrated_half,0.5,0.9776902025177887,0.9647228419172048,0.1390745039271395,0.5556487212114043,0.18699017497315185,0.1870107409555791,0.7516807962925388,-3.136372404896835,0.9950738916256158,0.6444444444444445,145,80,1,202
stretch_manh,platt,post_ensemble,A_raw_oof_threshold,0.4133181273937225,0.9778653530377668,0.9647878799515699,0.16245467966315746,0.6078431180880653,0.21183328944388286,0.21185780256090858,0.8202415618965343,-3.4392321605989564,0.9950738916256158,0.5377777777777778,121,104,1,202
stretch_manh,platt,post_ensemble,B_calibrated_oof_threshold,0.7667011374679984,0.9778653530377668,0.9647878799515699,0.16245467966315746,0.6078431180880653,0.21183328944388286,0.21185780256090858,0.8202415618965343,-3.4392321605989564,0.9950738916256158,0.7422222222222222,167,58,1,202
stretch_manh,platt,post_ensemble,C_calibrated_half,0.5,0.9778653530377668,0.9647878799515699,0.16245467966315746,0.6078431180880653,0.21183328944388286,0.21185780256090858,0.8202415618965343,-3.4392321605989564,0.9950738916256158,0.5866666666666667,132,93,1,202
stretch_manh,platt,pre_ensemble,A_raw_oof_threshold,0.4133181273937225,0.9773617952928298,0.9643511939897804,0.14006487352426794,0.553796394020167,0.1876667667100427,0.18770463680085317,0.7908078723534646,-3.2334273440458015,0.9950738916256158,0.6044444444444445,136,89,1,202
stretch_manh,platt,pre_ensemble,B_calibrated_oof_threshold,0.7667011374679984,0.9773617952928298,0.9643511939897804,0.14006487352426794,0.553796394020167,0.1876667667100427,0.18770463680085317,0.7908078723534646,-3.2334273440458015,0.9950738916256158,0.8044444444444444,181,44,1,202
stretch_manh,platt,pre_ensemble,C_calibrated_half,0.5,0.9773617952928298,0.9643511939897804,0.14006487352426794,0.553796394020167,0.1876667667100427,0.18770463680085317,0.7908078723534646,-3.2334273440458015,0.9950738916256158,0.6444444444444445,145,80,1,202
stretch_manh,beta,post_ensemble,A_raw_oof_threshold,0.4133181273937225,0.9778653530377668,0.9647878799515699,0.16407135943043208,0.6037746804122542,0.21284139031313548,0.21287837315719882,0.8627127022845412,-3.5303910931269535,0.9950738916256158,0.5288888888888889,119,106,1,202
stretch_manh,beta,post_ensemble,B_calibrated_oof_threshold,0.775393194727952,0.9778653530377668,0.9647878799515699,0.16407135943043208,0.6037746804122542,0.21284139031313548,0.21287837315719882,0.8627127022845412,-3.5303910931269535,0.9950738916256158,0.7466666666666667,168,57,1,202
stretch_manh,beta,post_ensemble,C_calibrated_half,0.5,0.9778653530377668,0.9647878799515699,0.16407135943043208,0.6037746804122542,0.21284139031313548,0.21287837315719882,0.8627127022845412,-3.5303910931269535,0.9950738916256158,0.5822222222222222,131,94,1,202
stretch_manh,beta,pre_ensemble,A_raw_oof_threshold,0.4133181273937225,0.9777777777777777,0.964895451694838,0.13989308286316535,0.5552528807790442,0.18759945711518938,0.18763059624859216,0.778238984832659,-3.2025455279217234,0.9950738916256158,0.6044444444444445,136,89,1,202
stretch_manh,beta,pre_ensemble,B_calibrated_oof_threshold,0.775393194727952,0.9777777777777777,0.964895451694838,0.13989308286316535,0.5552528807790442,0.18759945711518938,0.18763059624859216,0.778238984832659,-3.2025455279217234,0.9950738916256158,0.8088888888888889,182,43,1,202
stretch_manh,beta,pre_ensemble,C_calibrated_half,0.5,0.9777777777777777,0.964895451694838,0.13989308286316535,0.5552528807790442,0.18759945711518938,0.18763059624859216,0.778238984832659,-3.2025455279217234,0.9950738916256158,0.6444444444444445,145,80,1,202
stretch_manh,isotonic,post_ensemble,A_raw_oof_threshold,0.4133181273937225,0.962824302134647,0.9291132266937344,0.16900343550793923,0.8704245569987523,0.21643120032182997,0.21643122649005414,0.3352465449456962,-2.405450827116381,0.9950738916256158,0.4888888888888889,110,115,1,202
stretch_manh,isotonic,post_ensemble,B_calibrated_oof_threshold,0.7164179104477612,0.962824302134647,0.9291132266937344,0.16900343550793923,0.8704245569987523,0.21643120032182997,0.21643122649005414,0.3352465449456962,-2.405450827116381,0.9950738916256158,0.6177777777777778,139,86,1,202
stretch_manh,isotonic,post_ensemble,C_calibrated_half,0.5,0.962824302134647,0.9291132266937344,0.16900343550793923,0.8704245569987523,0.21643120032182997,0.21643122649005414,0.3352465449456962,-2.405450827116381,0.9950738916256158,0.4888888888888889,110,115,1,202
stretch_manh,isotonic,pre_ensemble,A_raw_oof_threshold,0.4133181273937225,0.9632731253420909,0.9317146064662285,0.14191907276001403,0.8133123263132538,0.18810013470413037,0.18810016087235465,0.33254701992358804,-2.1770686774256114,0.9950738916256158,0.5911111111111111,133,92,1,202
stretch_manh,isotonic,pre_ensemble,B_calibrated_oof_threshold,0.7164179104477612,0.9632731253420909,0.9317146064662285,0.14191907276001403,0.8133123263132538,0.18810013470413037,0.18810016087235465,0.33254701992358804,-2.1770686774256114,0.9950738916256158,0.76,171,54,1,202
stretch_manh,isotonic,pre_ensemble,C_calibrated_half,0.5,0.9632731253420909,0.9317146064662285,0.14191907276001403,0.8133123263132538,0.18810013470413037,0.18810016087235465,0.33254701992358804,-2.1770686774256114,0.9950738916256158,0.6266666666666667,141,84,1,202
